start,end,speaker,text
01:14:57.810,01:15:08.180,spk_1,"new arrangements as it were, which addressed this question and therefore, I don't think I need to invite the court to travel again to Schedule 11. I can take the, the"
01:15:08.190,01:15:08.770,spk_5,"court will be"
01:15:08.780,01:15:11.620,spk_1,"pleased to know, issues three and four, together, and"
01:15:11.620,01:15:13.210,spk_0,"briefly. This"
01:15:13.210,01:15:45.100,spk_1,"is, as it were, best categorised as the European dimension of my argument. And I'll deal with it briefly, if I may, by advancing four very simple steps of propositions. Proposition one. We say the right to reply to revive, Section 85(2)(b), was a possession of the late Mr Austin, for the purposes of Article 1 Protocol 1."
01:15:46.850,01:15:49.000,spk_0,"It's important that we look at him rather than --"
01:15:49.010,01:16:07.660,spk_1,"Absolutely none of this has anything to do with human rights of Mr Barry Austin. If he has any human rights, they're going to arise in different context. This is all about Mr Allen Austin's rights. The late Mr Allen Austin's rights. And the first question is whether the right that he had before he died was a possession."
01:16:08.510,01:16:08.590,spk_2,"I"
01:16:08.590,01:17:16.940,spk_1,"understand that my learned friends say it wasn't, we say it was. Secondly, in our second proposition, is that a judicial construction of the statute which holds that that possession did not survive death, would amount to an interference with that possession. [Pause]. Our third proposition is that such an interference cannot be justified. Won't develop for the purpose of My Lord's note that we mean justified in the context of Article 1 Protocol 1. And our fourth proposition is that accordingly, the statute ought to be construed as not having the result of breaching the Convention i.e. by holding that the right passes on death to the estate. I do not shy from the fact that there is a certain circularity, here. [Laughing]."
01:17:18.480,01:17:20.860,spk_2,"You could see us all poised [inaudible]."
01:17:21.120,01:17:47.780,spk_1,"No, no, My Lord, I have the benefit of Lord Justice Longmore telling me in his judgment that he couldn't understand what I was saying so let me make it absolutely clear. My primary case on this aspect, did it pass the estate, is that on the true construction of the statute it did pass to the estate so we don't need issue three and four. But if there's any question or doubt as to whether it did or it didn't, then we deploy Section 3 of the Human Rights Act, the reading of statutory provisions compatible with the Convention,"
01:17:48.340,01:17:48.540,spk_0,"and we"
01:17:48.540,01:17:56.720,spk_1,"can only do that if we're in the territory of Article 1 Protocol 1. It's for those reasons that I developed those four propositions. But"
01:17:56.720,01:18:10.610,spk_2,"there are lots of things which are possessions while the recipient or entitler person is alive but cease on death. There are lots of  them. Benefit entitlements being the obvious one."
01:18:10.610,01:19:01.490,spk_1,"Large number of contracts and so on and so forth. What we have here, is a rather unusual creature. A statutory right to obtain the revival of one's previous tenancy. That's a question of whether that determines on death, My Lady, and we invite this court to answer that question, in so far as it were conventional interpretation of the statute doesn't allow it to be answered in our favour, by deploying the guidance given by the Convention in Article 1 of the First Protocol saying, Well, look, there's two possibilities here. Either it's to be taken away on the incidence of death, in which case we say that's a deprivation or interference. can't be justified. Or alternatively, it's not, in which case you don't need to add anything further from Europe. The question is whether Section 3, the interpretive obligation, enables the court to answer the question if it remains in doubt."
01:19:01.500,01:19:02.060,spk_3,"Who is being"
01:19:02.060,01:19:06.260,spk_1,"deprived? Who is being deprived? It can only be the late Mr Austin."
01:19:06.430,01:19:15.200,spk_0,"I'm wondering whether, maybe a silly question, but what is the first paragraph of Article 1 Protocol 1 talking about when it talks about a natural legal person?"
01:19:15.210,01:19:25.990,spk_1,"Yes, My Lord. It must, because of the way I put my case on this point, be the late Mr Allen Austin, who, My Lord, is now going to say, ceased to be a natural person when he"
01:19:25.990,01:19:27.200,spk_4,"died. [Laughing]."
01:19:28.230,01:19:55.450,spk_1,"Indeed he did. The question is whether his right while he was alive is interfered with by holding that it cannot be transmitted on his death. It's rather the same as saying you have a house or you have money at the moment it is yours, but we're going to take it away when you die. And the question is whether that would be an interference with your present possession for the Article 1 Protocol 1 purposes. And we say that such a decision would be an interference with your enjoyment of your possessions."
01:19:56.100,01:20:35.050,spk_2,"Is the question of justification, supposing the first part of your argument is correct, is the question of justification a general one or an individual one? Normally, justification would be looking at the individual action in relation to the individual person deprived. But it sounds to me as if you're looking at whether the interference that would come about through a particular interpretation of the statute is the thing that can't be justified. In other words, a generalised inability to justify which rather sounds like declaration of incompatibility terms rather than --"
01:20:35.250,01:22:01.650,spk_1,"That sort of territory? Yes, My Lady, I accept that if I may, and so often these two things colour each other. It is the fact that this is going to be the result of the individual case that suggests that the provisions, if applied in that way, would be unjustifiable. I'm content and I take this very briefly to deal with justification on the simple scenario of this case. If we -- if Mr Allen Austin had at the date of his death a possession, that is a right to apply to the court for revival of his tenancy, and if it was lost on his death, then extraordinary consequences follow, which with respect, we say can't be justified. And they are, as follows, and I'll deal with very briefly by list, if I can. Firstly, the tolerated trespasser regime which would have produced this result was no part of the intended statutory landscape. And that's true whether I win or lose on issue one. Secondly, those affected by it both landlords and tenants are largely in ignorance. Thirdly, the right was held in this case by Mr Allen Austin for 18 years and could have been exercised within that time by him with no difficulty."
